ra_degrees,dec_degrees,magnitude
297.75625098,10.4160539,5.12
297.76705681,22.61008676,4.9
297.96079231,-39.87433805,5.32
297.996132,47.02734867,5.6
298.00664208,24.99217156,5.54
298.02988134,47.93181856,5.91
298.0500211,-19.04486185,5.88
298.11818257,1.00567827,3.87
298.15709206,-54.97103652,5.76
298.32237872,57.52346329,5.14
298.32801307,-3.11449682,5.63
298.36533677,24.07952568,4.57
298.53446904,-8.57416489,5.76
298.56175736,8.46165027,4.71
298.62942212,24.31939041,5.56
298.65686507,-8.22722614,5.7
298.68655124,0.27365959,5.6
298.70101118,36.99565531,5.79
298.81532954,-41.8684135,4.12
298.82819233,6.40793334,3.71
298.90759282,52.43902327,4.91
298.95927101,-26.29968718,4.7
298.96567172,38.48670392,4.95
298.98078459,58.84601982,4.98
299.005264,16.6348159,5.71
299.05930285,11.42370978,5.28
299.07665069,35.08349079,3.89
299.23677038,-27.1698625,4.54
299.27618092,-58.90131541,5.24
299.30776056,40.36782505,5.46
299.43932749,16.78911537,5.54
299.48758471,-15.49126255,5.01
299.65816165,30.98367174,5.51
299.67157464,-69.16371251,5.74
299.68911516,19.49209287,3.51
299.7382347,-26.19582739,4.84
299.79409487,23.10127381,5.68
299.83506255,45.77258164,5.92
299.93405965,-35.27624433,4.37
299.94787255,-9.95728408,5.87
299.96366659,-34.69763103,5.3
299.97997979,37.04288602,5.15
300.01378061,17.51654077,5.33
300.06632739,-37.70171669,5.95
300.08399517,-33.7027487,5.65
300.09627712,-66.94888773,5.75
300.14747226,-72.91018443,3.97
300.20134846,-45.1129325,5.8
300.24571281,8.5577688,5.9
300.27504217,27.75356392,4.66
300.33978531,50.10467998,5.06
300.36888221,64.82100457,5.22
300.43627799,24.80042535,5.88
300.43634274,-59.37582804,4.95
300.46835033,-66.94379223,5.32
300.49407171,-13.63724241,5.69
300.50572521,24.93787365,5.23
300.66441367,-27.70987972,4.43
300.7043634,67.87344872,4.51
300.81830316,18.50104063,5.99
300.875053,16.03127337,5.73
300.88921406,-37.94049103,4.77
300.90394052,29.89807932,5.73
301.02693796,17.07116105,5.8
301.03461172,7.27793427,5.51
301.08151239,-32.05626941,4.99
301.09647111,-0.70902114,5.67
301.15073631,32.21862467,5.62
301.28947757,19.99087704,5.09
301.38635475,61.99524822,5.4
301.55682854,53.16506746,5.81
301.59137234,35.97353894,5.38
301.72249122,23.61442409,5.08
301.84653576,-52.88080972,4.93
302.00731244,-0.67802026,5.97
302.17441713,-66.17932101,3.55
302.22215174,77.71136178,4.38
302.35673642,36.83959003,4.93
302.63968695,26.90413736,5.51
302.79836763,-36.09738423,5.32
302.82610327,-0.82147569,3.24
302.89476753,62.07834754,5.7
302.94989008,26.80901561,5.51
303.00291076,26.47883104,5.91
303.10731366,-12.61702214,5.84
303.30778095,-1.00926621,5.44
303.32517496,46.81567038,4.8
303.34917142,56.56752223,4.28
303.3648718,60.6404332,5.81
303.40792782,46.74132417,3.8
303.56050449,28.69486353,5.19
303.56910667,15.19746767,4.94
303.57919847,-52.44564171,5.65
303.63326032,36.8061354,4.93
303.81621226,25.59196924,4.79
303.8190747,-27.03253576,5.73
303.84913091,33.7293702,5.7
303.8679927,47.7142053,3.96
303.87598846,23.50892242,5.18
303.94232258,27.8142285,4.5
304.00252971,45.57965867,5.87
304.19615246,24.67114227,5.3
304.23034999,40.3650796,5.27
304.37763542,66.85296587,5.91
304.41190045,-12.50821403,4.3
304.44668519,38.0329471,4.77
304.50573017,-21.80990013,5.86
304.5134103,-12.54485877,3.58
304.52912505,40.73209817,5.83
304.6031586,55.3971705,5.76
304.61927485,36.9997539,5.58
304.66279104,34.98278431,5.14
304.84833016,-19.1185068,5.28
304.90290698,62.25741351,5.71
305.0007967,13.54810109,5.96
305.02493212,68.8802532,5.59
305.0891524,17.79300261,5.82
305.16586145,-12.75904403,4.77
305.25269347,-14.78140119,3.05
305.29798654,63.98008727,5.69
305.51428968,24.44611603,5.5
305.52227775,45.79489737,5.58
305.55708346,40.2566815,2.23
305.61449749,-42.04934895,5.6
305.68872891,41.02613288,5.95
305.79462251,5.34307747,5.3
305.9348554,37.47644822,5.87
305.96498335,32.19018607,4.43
305.97161225,-42.42290463,5.64
306.36175161,-28.66327932,5.86
306.41187347,-56.73488071,1.94
306.4188495,21.40966274,5.68
306.7591909,49.38322449,5.73
306.83001454,-18.21169433,5.08
306.89281213,38.44052275,5.63
307.06022697,81.42266925,5.38
307.21509857,-17.81366828,4.77
307.33495238,36.45473284,5.9
307.348879,30.36855661,4.01
307.36294172,56.06817898,5.89
307.36380725,81.09073843,5.96
307.39511383,62.99413722,4.21
307.41232775,-2.8854763,4.91
307.47454931,-18.58298474,5.94
307.51471567,48.95155039,4.94
307.82836858,49.2203733,5.44
307.87666197,74.95465942,5.18
308.097973,-9.85364143,5.66
308.30318657,11.30333217,4.03
308.3233866,-80.96482633,5.76
308.47578431,35.25086482,4.61
308.47848189,46.69386159,5.78
308.47942959,-44.51596141,5.12
308.48748693,13.02720146,5.39
308.82711738,14.67418482,4.64
308.89486744,-60.58129819,4.75
309.18177937,-2.54991814,4.91
309.26942755,26.46197499,5.59
309.38695734,14.59520289,3.64
309.39162365,-47.29166239,3.11
309.39683225,-61.52974415,4.86
309.45456696,11.37769664,5.42
309.5775207,-81.28897011,5.89
309.58447294,-1.10507951,4.31
309.63038481,21.20117964,4.81
309.63295107,24.11597742,5.06
309.64578512,23.68050731,5.91
309.68326968,13.31512567,5.69
309.74806489,30.33442469,5.68
309.7707025,15.83823558,5.99
309.7816354,10.08615196,5.07
309.81798449,-14.95471233,5.24
309.8534644,0.4864919,5.15
309.90939395,15.9120527,3.77
310.00944347,-60.54750937,5.11
310.01232708,-18.1386063,5.15
310.01339893,43.4590163,5.97
310.08255226,-33.43193038,5.47
310.13566467,-16.12435941,5.79
310.26058373,32.30731586,5.53
310.34826007,-31.59814237,5.75
310.3579727,45.28033423,1.25
310.48540748,41.71687197,5.68
310.48776281,-66.76062542,5.14
310.51050472,-76.18056892,5.99
310.55261149,50.34002067,5.41
310.64624921,82.53110584,5.75
310.79576497,66.65736293,5.59
310.86477381,15.07468224,4.43
311.00911122,-51.92084051,4.51
311.09183699,56.48840856,5.91
311.21884679,25.27104823,4.92
311.2398153,-66.20323826,3.42
311.32195263,61.83679404,3.41
311.33831928,57.58029799,4.52
311.41566302,30.7196568,4.22
311.52402547,-25.27051682,4.13
311.54155712,-21.51399111,5.91
311.55180091,33.96945334,2.48
311.58346515,-39.19918925,5.48
311.66194885,16.12462394,5.15
311.66465833,16.12477326,4.27
311.79468503,34.37410329,4.93
311.85219564,36.49073658,4.53
311.88981878,80.55235152,5.36
311.91888574,-9.49568988,3.78
311.93432462,-5.02760303,4.43
311.95136711,6.00824104,5.57
311.95539218,47.83191224,5.6
312.12083153,-43.98827127,5.11
312.23455583,46.11414081,4.81
312.32335608,-25.78119469,5.86
312.32614627,-68.77640032,5.41
312.3705384,-46.22689249,4.9
312.49199793,-33.7796732,4.89
312.52013154,44.0589822,5.06
312.67375681,-12.54472977,5.87
312.75317995,-37.91328991,5.52
312.85705076,-5.6266358,5.99
312.86764739,28.25051868,5.66
312.87520805,-51.60816692,5.06
312.91001311,-62.42921513,5.67
312.95540084,-26.91912642,4.12
313.0321898,27.09712771,4.56
313.03622144,-5.50704421,5.55
313.16335749,-8.98323782,4.73
313.31143866,44.38726652,4.8
313.32732775,45.18168341,5.48
313.41730078,-39.80962825,5.34
313.47461043,33.43780855,5.47
313.64015502,28.05763154,5.03
313.68448128,75.92546706,5.99
313.69938483,-17.92285285,5.78
313.70241509,-58.4540947,3.67
313.90282903,13.72156383,5.19
313.91063822,12.56850687,5.54
313.95752483,47.41766542,5.68
314.10599985,50.72864966,5.83
314.10786528,49.19583069,5.92
314.14490863,44.92472729,5.96
314.1969592,-26.29621951,5.7
314.22512443,-9.69751669,5.49
314.29338184,41.16719384,3.94
314.41922341,-16.03154355,5.89
314.56813667,22.32591754,5.3
314.58075681,44.47154114,5.55
314.60817904,10.8393695,5.51
314.62510662,50.46178308,5.59
314.67447074,-14.48308081,5.95
314.76892895,4.29384672,5.3
314.77157032,4.29497561,5.24
314.8555525,59.43855678,5.54
314.95645946,47.52094507,4.74
315.01647457,7.51617986,5.98
315.08985065,-51.26563421,5.76
315.11540786,19.32972583,5.69
315.29551032,46.15576488,5.38
315.32275695,-32.25776681,4.67
315.53748512,56.66961137,5.83
315.6127179,-38.53055847,5.93
315.74156102,-38.63118269,5.32
315.94827016,53.28582252,5.93
316.01963509,-5.82304908,5.53
316.10135259,-19.85493122,4.82
316.14434879,5.50286035,5.63
316.17928592,-77.02286938,5.13
316.23273251,43.92785122,3.72
316.30930513,-54.72695035,5.17
316.36162027,5.95848857,5.94
316.37171122,78.12632222,5.91
316.48658082,-17.23271095,4.08
316.50468134,-30.12495361,5.69
316.59746974,71.43207905,5.88
316.60283819,-32.34163849,5.2
316.60623928,-41.38593603,5.55
316.62600709,31.18466842,5.77
316.65036722,47.64840597,4.56
316.71181258,38.74149446,5.2
316.78202266,-25.00574796,4.49
317.13627084,-63.92827112,5.75
317.1400538,-21.19352539,5.3
317.16196997,30.20568797,5.6
317.19172547,-88.9565112,5.45
317.33965419,-73.17226994,5.67
317.39830336,-11.37165474,4.5
317.56480272,53.56310952,5.75
317.58529617,10.13194861,4.7
317.95100195,59.98661923,5.64
318.0569505,-40.2688284,5.83
318.23408977,30.22708128,3.21
318.2621978,-39.42464394,5.25
318.32194676,-27.61905854,5.41
318.32890517,-36.42353599,5.97
318.33516015,-70.12621725,5.06
318.61995883,10.00771855,4.47
318.69727757,38.04432043,3.74
318.90787714,-20.65169052,5.17
318.92663197,77.01226067,5.92
318.93678169,-15.17151251,5.31
318.94098443,-53.26304998,5.73
318.95581976,5.2480739,3.92
319.30929003,55.79796866,6.0
319.35396892,39.39469016,4.22
319.47944955,34.8968812,4.41
319.48436063,-32.17248551,4.71
319.48865236,-17.98513635,5.4
319.54610828,-4.51951158,5.83
319.61325695,43.9459669,5.04
319.64408982,62.58545529,2.45
319.71672173,11.20333527,5.97
319.81538311,58.62350994,5.51
319.84241818,38.23748156,5.89
319.84255444,64.87184231,5.19
319.86973952,49.5102892,5.75
319.96618253,-53.44926434,4.39
320.18993153,-40.80950852,4.8
320.26766229,23.85625829,5.58
320.26802428,-4.56015214,5.87
320.2700023,7.3545461,5.81
320.5016033,49.38869874,5.68
320.52139118,19.80435581,4.08
320.56157261,-16.83455521,4.28
320.72325739,6.81111338,5.16
320.73446434,-9.31927297,5.99
320.75196452,-22.66904892,5.63
320.99475047,24.27409155,5.7
321.03999238,-20.85156019,5.38
321.04766053,-12.8781302,5.48
321.10332831,-41.00669489,5.76
321.1415567,26.17454472,5.67
321.20583722,80.52485397,5.97
321.30423875,-9.74814011,5.71
321.3206872,-3.55657786,5.48
321.33078455,46.71422433,5.59
321.4459174,36.66740768,5.93
321.5947922,-37.82940289,5.64
321.61038385,-65.36814438,4.21
321.66678212,-22.41137838,3.77
321.71487481,48.83510521,5.29
321.75692385,-42.54796563,5.5
321.81181113,-21.19612774,5.78
321.83901766,37.11679196,5.3
321.91679163,27.60854356,5.39
321.94232234,66.80914613,5.42
322.03399511,32.22513677,5.75
322.16489595,70.56069481,3.23
322.18048346,-21.80716659,4.5
322.18661378,-69.5052732,5.47
322.24898803,22.179404,5.84
322.36213795,46.54033179,5.22
322.48699859,23.63882922,4.52
322.74705697,60.45944015,5.53
322.88966951,-5.57115593,2.9
323.02442135,-41.1793364,5.29
323.06072952,-33.94461293,5.97
323.23574046,49.97760064,5.77
323.348054,-44.8486946,5.57
323.49530361,45.59206564,3.98
323.69365589,38.53382684,4.87
323.71278777,-20.08438179,5.7
323.82344304,-3.98329291,5.79
324.0101756,45.37458683,5.96
324.04543329,-26.17145712,5.73
324.23740434,40.41349052,5.04
324.27009487,-19.46601352,4.51
324.43767522,-7.85414212,4.68
324.4390348,19.31857481,5.46
324.48011167,62.08194667,4.76
324.63280732,5.77167281,5.66
324.74008434,57.48904968,5.74
324.75463604,20.26545357,5.77
324.88868707,2.24376298,5.1
325.02225935,-16.66225343,3.69
325.04608744,43.27380044,5.09
325.36863801,-77.38946215,3.73
325.38722004,-14.0468604,5.16
325.47948373,71.31118695,4.55
325.50266207,-23.26262557,5.24
325.50450032,35.51019572,5.98
325.52358201,51.1896271,4.69
325.54214706,1.28527344,5.66
325.56435406,5.68015144,5.3
325.59558607,41.07702304,5.73
325.66423845,-18.86630105,4.72
325.76719016,72.32018258,5.18
325.76833446,-14.39975885,5.88
325.77701184,41.15499969,5.51
325.85677886,38.28360055,5.69
325.87689561,58.78005308,4.23
326.00407815,-14.7493955,5.96
326.03501874,28.74322228,4.49
326.04641808,9.87500791,2.38
326.12787716,17.35004352,4.34
326.12996019,14.77221491,5.96
326.16126755,25.64500284,4.14
326.22201408,62.46057429,5.94
326.2366159,-33.02555306,4.35
326.25102876,-9.08242443,5.1
326.36220534,61.12081043,4.25
326.51816071,22.94888549,5.29
326.56774421,-9.2759542,6.0
326.63366745,-11.36593201,5.57
326.69835794,49.3095748,4.23
326.75952199,-16.12656595,2.85
326.80815996,2.68613092,5.63
326.85544759,60.69269363,5.53
326.93405546,-30.89830582,5.02
327.06503724,-47.3028979,5.57
327.46117477,30.17427852,5.07
327.50054328,-64.7124436,5.62
327.53601656,17.28595705,5.34
327.69677354,-69.62940458,5.52
327.72603561,-82.71882392,5.27
327.89264809,19.82664938,5.78
328.00426049,55.79674452,5.7
328.12481712,28.79369216,5.52
328.26567758,25.92513878,5.09
328.32326591,-13.55180134,5.08
328.40569599,19.66838008,5.69
328.48189202,-37.3648229,3.0
328.54309196,-4.27595735,5.71
328.7214922,56.6112326,5.74
328.79724631,-61.88638824,5.92
328.87912929,65.32081194,5.84
329.09495119,-37.25363145,5.45
329.16310055,63.62556651,5.11
329.23495325,12.07652564,5.54
329.47929577,-54.9925666,4.4
329.72294977,62.69795151,5.96
329.81293227,73.18028413,5.04
329.82450083,-38.3950933,5.5
330.03299605,6.7174357,6.0
330.20922938,-28.45373726,5.43
330.27087929,0.60474348,5.6
330.272146,13.11996136,5.61
330.28849736,8.25717124,5.65
330.46074194,52.88224628,5.79
330.51906636,58.00037041,5.55
330.73615775,44.64994158,5.57
330.76559241,-76.11826634,5.94
330.81846358,-6.52242698,5.55
330.82266498,-56.77980602,4.69
330.82845686,-2.15533588,4.74
330.82925888,11.38655605,5.83
330.94650782,64.62775425,4.26
330.97054172,63.11977885,5.26
331.15316181,-26.8223356,5.97
331.19764106,-0.90623994,5.29
331.25199883,62.78552941,5.27
331.28663039,62.27982101,5.07
331.29714774,26.67361826,5.75
331.39439437,28.96400385,5.69
331.4195499,5.05828453,4.86
331.44593869,-0.31982656,2.95
331.46229754,-59.63594171,5.62
331.50816631,45.01438566,5.09
331.52876518,-39.54304903,4.47
331.60918894,-13.86954013,4.29
331.75197729,25.3450461,3.77
331.8688224,19.47543631,5.74
331.95971953,21.70309155,5.79
332.05781838,-46.96061593,1.73
332.0956383,-32.98839827,4.5
332.10803368,-34.04372111,4.99
332.24579432,-18.51957349,5.8
332.30698173,33.1724976,5.58
332.45152906,72.34119936,4.79
332.48213069,-34.01503553,5.37
332.49688603,33.17826747,4.28
332.53534803,-32.54844042,4.94
332.54924902,6.197789,3.52
332.64043335,-4.26686395,5.98
332.65608471,11.6246717,5.78
332.65610232,-11.56495901,5.43
332.6620927,70.1325139,5.52
332.71359131,58.20124992,3.39
332.79073322,50.82328938,5.38
332.87743467,59.41451451,5.05
332.95214631,56.83904211,5.24
332.96388678,16.04059653,5.93
333.00839287,60.75907189,5.37
333.03369809,24.950637,5.97
333.0935225,63.2910719,5.76
333.19921276,34.60471273,5.34
333.29239384,86.10785672,5.27
333.4110424,28.60802681,5.87
333.43494738,-25.18092537,5.58
333.45491277,45.44060328,5.53
333.46958944,39.71488928,4.5
333.57507383,-21.07470081,5.33
333.57806796,-27.76691218,5.45
333.68471113,42.95396372,5.72
333.75699582,57.04346522,4.18
333.90368669,-41.34675029,4.79
333.9923757,37.74873483,4.14
334.11046921,57.22022542,5.88
334.11070233,-41.62720198,5.11
334.20018136,-12.83144751,5.34
334.20819329,-7.78323706,4.17
334.21916736,-9.04003734,5.8
334.27709235,-5.38721152,5.75
334.46123241,-77.51158803,5.49
334.55247853,62.80436392,5.75
334.5632606,-53.62553594,5.36
334.62574257,-60.25949486,2.87
334.75290198,-13.30497087,5.96
335.00616756,-80.43964301,5.09
335.04961499,-7.82110592,5.35
335.11485393,5.78949288,5.37
335.25636792,46.53656484,4.55
335.33053166,28.33051592,4.78
335.37946377,12.20517262,4.82
335.39823108,-21.59802435,5.12
335.41374983,-1.38735315,3.86
335.78246322,-45.92834717,5.62
335.8782743,-24.76265507,5.53
335.88397901,-7.19444293,5.92
335.89015172,52.22949951,4.42
336.02861939,-4.83700102,5.79
336.11262494,-13.52940359,5.76
336.1291488,49.47640074,4.55
336.14329493,-72.25377388,5.28
336.23413615,-57.79661017,5.31
336.29329897,-70.4314706,5.78
336.31921857,1.37739245,4.8
336.5032622,70.77088542,5.47
336.64228154,-16.74214759,5.55
336.65507484,4.39363758,5.76
336.67685952,78.78594317,5.83
336.77213047,65.13227452,5.52
336.83280453,-64.96637927,4.51
336.94258454,31.83997497,6.0
336.96448769,4.6964107,4.78
337.15600483,-67.48888731,5.56
337.16325785,-39.13140099,5.47
337.20750231,-0.02006304,3.65
337.28313545,9.12908395,5.6
337.29254382,26.76320924,5.79
337.29269975,58.4151899,4.07
337.31730866,-43.49555433,3.97
337.38259473,47.70689488,4.34
337.4393561,-43.74922804,4.12
337.44142048,-27.10723481,5.95
337.47070072,78.82433733,5.45
337.49145207,4.43205725,5.51
337.50746956,32.57267245,5.64
337.62192333,43.12338985,4.52
337.66172918,-10.67788619,4.82
337.82239898,50.28244976,3.76
337.87620651,-32.34602798,4.29
337.90761619,-85.96740206,5.76
338.06781235,76.22646833,5.7
338.10989375,39.77975511,5.88
338.2500526,-61.982073,4.91
338.41902799,56.62463722,5.72
338.51203705,-1.57417924,5.88
338.67291135,-20.70785949,5.21
338.83887054,-0.11736123,4.04
338.90149675,-23.99107868,5.97
338.94073618,73.64312707,5.08
338.96785192,39.63434136,5.73
339.14778918,-31.66369314,5.82
339.24508293,-40.59086511,5.85
339.30359577,75.3717918,5.8
339.34360749,51.54537399,4.64
339.43925419,-4.22776291,5.04
339.65778029,56.79571012,5.11
339.6627275,63.5845212,5.19
339.71443125,-33.08138295,5.66
339.71924203,19.52249181,5.84
339.81532883,39.05028301,4.89
340.07667029,53.84597214,5.94
340.09324845,-30.65836159,5.88
340.12825981,44.27628068,4.5
340.16385653,-27.0436148,4.18
340.20357013,-57.422306,5.98
340.21882625,14.54886051,5.72
340.36531181,10.83139111,3.41
340.36938127,40.22546314,5.25
340.39975815,41.54897766,5.93
340.43920724,29.3076892,4.8
340.48916113,14.51644444,5.92
340.65365518,-47.21000778,5.99
340.66639531,-46.88456594,2.07
340.75053573,30.22130866,2.93
340.87486957,-41.41411843,4.84
340.89688564,-18.83030716,4.68
341.02171745,39.46541736,5.93
341.02285629,41.81922714,5.11
341.4077169,-53.50016316,4.84
341.42003143,-46.54729992,5.52
341.51551393,-81.38161731,4.13
341.54210525,44.54597654,5.84
341.63267663,23.56567939,3.97
341.67267295,12.17408381,4.2
341.87061429,83.15371558,4.77
341.88828134,-19.61287445,5.24
341.92812904,-14.05640541,5.68
342.04611234,37.41684226,5.82
342.13832136,-51.31670354,3.49
342.39795761,-13.59253756,4.05
342.42046735,66.20071089,3.5
342.44261913,55.90268437,5.43
342.5004181,24.60168486,3.51
342.59070173,41.95340325,5.91
342.59477516,-80.12381446,5.32
342.75894036,-39.15681779,5.43
342.76223899,85.373461,5.89
342.83726823,-29.53627381,5.99
342.84378464,61.69663851,5.61
343.00811365,43.31236494,4.95
343.09902715,9.83555733,5.16
343.13149128,-32.87545019,4.46
343.15360192,-7.57967878,3.73
343.25949461,16.84126106,5.86
343.36954639,-11.61651887,5.8
343.4173281,44.74920148,5.79
343.52879493,40.37683633,5.82
343.60160144,84.34611856,4.7
343.6626635,-15.82075994,3.27
343.6900201,-16.27174207,5.53
343.76076644,37.07680479,5.91
343.79560112,-4.98787812,5.72
343.80676809,8.81609536,4.91
343.93538834,36.35139364,5.73
343.98705005,-32.53970196,4.2
344.09846242,41.60388627,5.6
344.10832784,49.73355094,4.99
344.19925894,-47.96922586,5.72
344.26872427,48.68408117,5.34
344.36604441,20.7686841,5.45
344.41177323,-29.62183701,1.17
344.79915676,11.72894102,5.76
344.86417726,0.96309154,5.43
344.89901144,-29.46232352,5.51
345.02126622,56.94538131,5.1
345.02402543,-25.16398677,5.66
345.17873968,3.01200821,5.85
345.22030979,-52.75410562,4.11
345.2812358,-50.95002911,5.68
345.33061462,-28.85390821,5.55
345.38209154,-4.71147966,5.94
345.48019377,42.32597866,3.62
345.6514039,42.7578062,5.09
345.68453003,-20.87039619,5.97
345.87401266,-34.74961718,5.12
345.88686782,67.20918487,5.25
345.94305575,28.08245462,2.44
345.9691938,3.82006998,4.48
345.998457,-41.47903194,5.79
346.04513231,50.05168397,4.64
346.16487864,-53.96464712,5.37
346.1900702,15.20536786,2.49
346.21728516,-68.82037973,5.53
346.29047874,-7.69381853,5.44
346.65337433,59.41976474,4.84
346.67003033,-23.7431168,4.48
346.71986858,-43.52032436,4.28
346.72333274,-38.89230672,5.62
346.75106602,9.40952259,4.54
346.77807997,25.46833959,4.76
346.81169415,-50.68662467,5.81
346.86936478,21.13437231,5.97
346.91365671,46.38730373,5.3
346.93853339,49.29545491,5.68
346.97432546,75.3875815,4.41
347.08790152,-28.82356853,5.6
347.17017174,2.12761798,5.42
347.36150879,-21.17248555,3.68
347.38106177,8.67717165,5.05
347.43391042,59.33268922,5.68
347.4359083,-28.08857609,5.88
347.47865379,-22.45759248,4.71
347.49016985,-42.86116912,5.83
347.50612955,9.82210111,5.39
347.54049559,-40.59143612,5.9
347.58928308,-45.24664747,3.88
347.61401487,43.54473662,5.91
347.67759102,17.59443802,5.68
347.93414513,8.72012785,5.15
348.13717883,49.40597489,4.53
348.31143134,57.16763844,5.57
348.36045184,11.06501583,5.85
348.58055219,-6.0485268,4.22
348.65423592,74.23125488,5.89
348.7438952,-41.10512524,5.77
348.89277051,-3.49637244,5.56
348.90711543,70.88808538,5.55
348.97198728,-9.08769554,4.24
349.16578399,-44.48914171,5.92
349.1758098,53.21404995,5.58
349.21229368,-7.72646619,4.93
349.23945138,-62.00113447,5.64
349.28955677,3.28224524,3.7
349.35755018,-58.23592762,3.99
349.43590129,49.01528336,4.82
349.47584844,-9.1824899,4.41
349.54077554,-40.82406346,5.54
349.59721541,41.77370255,5.98
349.6558621,68.11141807,4.75
349.70594501,-32.53183574,4.41
349.74021218,-9.610731,4.99
,,5.19
349.77712113,-13.45844256,5.2
349.84941462,-5.12430243,5.56
349.85043968,-18.07539972,5.96
349.87411644,48.62519601,5.44
349.96825485,42.07803394,5.81
350.08557117,5.38145156,5.05
350.1592632,23.7403592,4.58
350.20626846,30.4150884,5.58
350.22153629,38.18247497,5.77
350.31462908,-26.98674162,5.65
350.4788585,31.81248117,5.35
350.63551965,60.13348919,5.56
350.66291976,-15.03938012,5.19
350.7429228,-20.10034505,3.96
350.76898818,12.3139519,5.09
351.05516142,-51.89108428,5.75
351.20936267,62.28283877,4.96
351.21175378,32.38487495,5.56
351.33072811,-56.84893507,5.6
351.3444225,23.40401243,4.42
351.51173897,-20.64186122,4.38
351.65226789,-52.721919,5.53
351.73293881,1.25583758,4.95
351.74966274,87.30745696,5.56
351.78054498,42.91196859,5.75
351.81222494,-58.47627854,5.63
351.81840911,70.35979323,5.6
351.91820403,25.1673687,5.99
351.99236589,6.37909727,4.27
352.01486122,-87.48224182,5.5
352.25387551,-63.11062274,5.66
352.28858456,12.76049243,4.54
352.50799782,58.54890978,4.89
352.82165645,39.2364018,5.22
353.2424506,-37.81835895,4.38
353.31927128,-20.91452506,4.7
353.33143988,-77.38533173,5.82
353.36703214,22.49881721,5.33
353.48813881,31.32532196,4.97
353.5373106,-1.24753498,5.91
353.65646146,40.23655244,5.55
353.65919426,33.4972759,5.63
353.7055442,-15.24579181,5.95
353.74596038,71.64204906,5.86
353.76887742,-42.61510105,4.69
354.09727881,2.10207138,5.68
354.38346323,44.42903532,5.81
354.3904487,46.45917621,3.81
354.41474582,-13.06030596,5.66
354.46223051,-45.49232134,4.74
354.48655342,18.40062425,5.49
354.53407969,43.2680761,4.29
354.59870499,-76.86950742,5.99
354.78478065,50.47173744,5.35
354.79233254,75.29284842,5.95
354.83742516,77.63196681,3.21
354.83819674,74.00261499,5.98
354.94598676,-14.22204281,4.97
354.97911505,9.67732079,5.99
354.98675133,5.62735374,4.13
355.10184089,44.33397776,4.15
355.15921709,-32.07299489,5.3
355.28696291,-11.68066248,5.89
355.39380754,-18.02690134,5.36
355.44082263,-17.81653327,4.82
355.48627544,7.25064591,5.89
355.51200741,1.7804172,4.49
355.61588872,-15.44797581,5.27
355.68035357,-14.54474243,4.49
355.84315202,10.33150851,5.09
355.99765846,29.36155278,4.93
356.05010877,-64.40453515,5.73
356.05025914,-18.27692862,5.24
356.16950877,-78.79144467,5.74
356.50350924,-18.67836913,5.28
356.50849555,46.42029095,4.97
356.59807048,3.48687164,4.95
356.65302168,66.78225128,5.95
356.75797734,57.45137702,5.55
356.76411116,58.65185164,4.88
356.81642211,-11.91089898,5.74
356.81661487,-50.22640416,5.18
356.97811533,67.80681263,5.05
356.9853611,-2.76161103,5.49
357.20906201,62.21451996,5.43
357.23116631,-28.1300148,4.59
357.36448204,1.07619547,5.77
357.41396883,28.84232813,5.95
357.42066699,36.42539712,5.86
357.56103429,-9.9743269,5.93
357.63859626,-14.40143843,5.7
357.83856042,9.31350996,5.77
357.83884091,-18.90915459,5.17
357.99095935,2.93041943,5.59
358.02789102,-82.01876765,5.1
358.12205065,19.12037002,5.06
358.12520105,-14.251207,5.85
358.15465752,10.94732837,5.3
358.21038458,-8.99669856,5.76
358.23133386,-3.15537813,5.93
358.59598888,57.49939052,4.51
358.6943635,0.10934429,5.78
359.28539105,55.70573518,5.57
359.33241721,-62.95661191,5.95
359.38745413,-82.16974335,5.72
359.39571557,-64.29808259,5.0
359.43979002,25.14147936,4.63
359.66837736,-3.55580738,4.88
359.73218118,-52.74595629,5.13
359.75220729,55.75494069,4.88
359.82750994,6.86359373,4.03
359.866257,-29.48515314,5.59
359.87222432,33.72413297,5.81
359.97879195,-65.57707774,4.49
